Make,Package,Trim,trim_extracted,Model,drive_train,body_type,Style,Rate Model,Bank,MSRP,Invoice,Formula,Buying,MatrixPackage,Year,Code,MatrixRateModel,MatrixRateStyle,Default Rebates,Nondefault Rebates,MF 12,RP 12,Live 12,MF 24,RP 24,Live 24,MF 27,RP 27,Live 27,MF 30,RP 30,Live 30,MF 33,RP 33,Live 33,MF 36,RP 36,Live 36,MF 39,RP 39,Live 39,MF 42,RP 42,Live 42,MF 48,RP 48,Live 48,Package Id,Bank Id,EndDate,MatirxRebatesSum,AISRebatesSum,Rebate1,RebateDefault1,MatrixValue1,AISValue1,Rebate2,RebateDefault2,MatrixValue2,AISValue2,Rebate3,RebateDefault3,MatrixValue3,AISValue3,Rebate4,RebateDefault4,MatrixValue4,AISValue4,Rebate5,RebateDefault5,MatrixValue5,AISValue5,Rebate6,RebateDefault6,MatrixValue6,AISValue6,Rebate7,RebateDefault7,MatrixValue7,AISValue7,Rebate8,RebateDefault8,MatrixValue8,AISValue8,Rebate9,RebateDefault9,MatrixValue9,AISValue9,Rebate10,RebateDefault10,MatrixValue10,AISValue10,Rebate11,RebateDefault11,MatrixValue11,AISValue11,Rebate12,RebateDefault12,MatrixValue12,AISValue12,Rebate13,RebateDefault13,MatrixValue13,AISValue13,package_year
Mercedes-Benz,2024 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,74720.0,70189.0,0.9393602783725,0.0,2024 Mercedes E350 4Matic Sedan Sedan,2024,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.00159,59.0,True,0.00159,57.0,True,0.00159,56.0,True,0.00159,55.0,True,0.00159,54.0,True,0.00159,54.0,True,0.00159,50.0,True,0.00159,47.0,True,66374,2,3/31/2025 12:00:00 AM,6000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,75550.0,70961.0,0.9392587690271,0.0,2024 Mercedes E350 4Matic Sedan Sedan,2024,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.00159,59.0,True,0.00159,57.0,True,0.00159,56.0,True,0.00159,55.0,True,0.00159,54.0,True,0.00159,54.0,True,0.00159,50.0,True,0.00159,47.0,True,66375,2,3/31/2025 12:00:00 AM,6000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,76240.0,71603.0,0.9391789087093,0.0,2024 Mercedes E350 4Matic Sedan Sedan,2024,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.00159,59.0,True,0.00159,57.0,True,0.00159,56.0,True,0.00159,55.0,True,0.00159,54.0,True,0.00159,54.0,True,0.00159,50.0,True,0.00159,47.0,True,66376,2,3/31/2025 12:00:00 AM,6000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,77330.0,72616.0,0.9390404758825,0.0,2024 Mercedes E350 4Matic Sedan Sedan,2024,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.00159,59.0,True,0.00159,57.0,True,0.00159,56.0,True,0.00159,55.0,True,0.00159,54.0,True,0.00159,54.0,True,0.00159,50.0,True,0.00159,47.0,True,66377,2,3/31/2025 12:00:00 AM,6000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,79115.0,74276.0,0.9388358718321,0.0,2024 Mercedes E350 4Matic Sedan Sedan,2024,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.00159,59.0,True,0.00159,57.0,True,0.00159,56.0,True,0.00159,55.0,True,0.00159,54.0,True,0.00159,54.0,True,0.00159,50.0,True,0.00159,47.0,True,66378,2,3/31/2025 12:00:00 AM,6000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,68220.0,64144.0,0.9402521254763,0.0,2024 Mercedes E350 4Matic Sedan Sedan,2024,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.00159,59.0,True,0.00159,57.0,True,0.00159,56.0,True,0.00159,55.0,True,0.00159,54.0,True,0.00159,54.0,True,0.00159,50.0,True,0.00159,47.0,True,66379,2,3/31/2025 12:00:00 AM,6000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,73065.0,69031.0,0.9447888866078,0.0,2024 Mercedes E350 4Matic Sedan Sedan,2024,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.00159,59.0,True,0.00159,57.0,True,0.00159,56.0,True,0.00159,55.0,True,0.00159,54.0,True,0.00159,54.0,True,0.00159,50.0,True,0.00159,47.0,True,66380,2,3/31/2025 12:00:00 AM,6000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2025 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,66895.0,62912.0,0.940458928171,0.0,2025 Mercedes E350 4Matic Sedan Sedan,2025,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.0019,61.0,True,0.0019,59.0,True,0.0019,58.0,True,0.0019,57.0,True,0.0019,56.0,True,0.0019,56.0,True,0.0019,52.0,True,0.0019,49.0,True,73276,2,3/31/2025 12:00:00 AM,6000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,2025
Mercedes-Benz,2025 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,68700.0,64591.0,0.9401892285298,0.0,2025 Mercedes E350 4Matic Sedan Sedan,2025,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.0019,61.0,True,0.0019,59.0,True,0.0019,58.0,True,0.0019,57.0,True,0.0019,56.0,True,0.0019,56.0,True,0.0019,52.0,True,0.0019,49.0,True,73277,2,3/31/2025 12:00:00 AM,6000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,2025
Mercedes-Benz,2025 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,69510.0,65344.0,0.9400661775284,0.0,2025 Mercedes E350 4Matic Sedan Sedan,2025,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.0019,61.0,True,0.0019,59.0,True,0.0019,58.0,True,0.0019,57.0,True,0.0019,56.0,True,0.0019,56.0,True,0.0019,52.0,True,0.0019,49.0,True,73279,2,3/31/2025 12:00:00 AM,6000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,2025
Mercedes-Benz,2025 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,71410.0,67111.0,0.9397983475703,0.0,2025 Mercedes E350 4Matic Sedan Sedan,2025,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.0019,61.0,True,0.0019,59.0,True,0.0019,58.0,True,0.0019,57.0,True,0.0019,56.0,True,0.0019,56.0,True,0.0019,52.0,True,0.0019,49.0,True,73281,2,3/31/2025 12:00:00 AM,6000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,2025
Mercedes-Benz,2025 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,72345.0,67980.0,0.9396641094754,0.0,2025 Mercedes E350 4Matic Sedan Sedan,2025,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.0019,61.0,True,0.0019,59.0,True,0.0019,58.0,True,0.0019,57.0,True,0.0019,56.0,True,0.0019,56.0,True,0.0019,52.0,True,0.0019,49.0,True,73282,2,3/31/2025 12:00:00 AM,6000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,2025
Mercedes-Benz,2025 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,73155.0,68734.0,0.9395666735014,0.0,2025 Mercedes E350 4Matic Sedan Sedan,2025,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.0019,61.0,True,0.0019,59.0,True,0.0019,58.0,True,0.0019,57.0,True,0.0019,56.0,True,0.0019,56.0,True,0.0019,52.0,True,0.0019,49.0,True,74678,2,3/31/2025 12:00:00 AM,6000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,2025
Mercedes-Benz,2025 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,74405.0,69896.0,0.9393992339224,0.0,2025 Mercedes E350 4Matic Sedan Sedan,2025,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.0019,61.0,True,0.0019,59.0,True,0.0019,58.0,True,0.0019,57.0,True,0.0019,56.0,True,0.0019,56.0,True,0.0019,52.0,True,0.0019,49.0,True,74679,2,3/31/2025 12:00:00 AM,6000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,2025
Mercedes-Benz,2025 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,75340.0,70766.0,0.9392885585346,0.0,2025 Mercedes E350 4Matic Sedan Sedan,2025,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.0019,61.0,True,0.0019,59.0,True,0.0019,58.0,True,0.0019,57.0,True,0.0019,56.0,True,0.0019,56.0,True,0.0019,52.0,True,0.0019,49.0,True,74682,2,3/31/2025 12:00:00 AM,6000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,2025
Mercedes-Benz,2025 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,76580.0,71919.0,0.9391355445285,0.0,2025 Mercedes E350 4Matic Sedan Sedan,2025,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.0019,61.0,True,0.0019,59.0,True,0.0019,58.0,True,0.0019,57.0,True,0.0019,56.0,True,0.0019,56.0,True,0.0019,52.0,True,0.0019,49.0,True,74683,2,3/31/2025 12:00:00 AM,6000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,2025
Mercedes-Benz,2025 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,77375.0,72658.0,0.9390371567043,0.0,2025 Mercedes E350 4Matic Sedan Sedan,2025,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.0019,61.0,True,0.0019,59.0,True,0.0019,58.0,True,0.0019,57.0,True,0.0019,56.0,True,0.0019,56.0,True,0.0019,52.0,True,0.0019,49.0,True,74684,2,3/31/2025 12:00:00 AM,6000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,2025
Mercedes-Benz,2025 Mercedes E350 4Matic Sedan Sedan,E350W4 4dr Sdn E350 4MATIC,E350,E-Class,AWD 4MATIC,Sedan,E350 4MATIC Sedan,E350 4Matic Sedan,Mercedes Benz Financial,78605.0,73802.0,0.9388970167292,0.0,2025 Mercedes E350 4Matic Sedan Sedan,2025,E350W4 W4,E-CLASS,E350W4 4dr Sdn E350 4MATIC,,,,,,0.0019,61.0,True,0.0019,59.0,True,0.0019,58.0,True,0.0019,57.0,True,0.0019,56.0,True,0.0019,56.0,True,0.0019,52.0,True,0.0019,49.0,True,74686,2,3/31/2025 12:00:00 AM,6000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Three Payment Loyalty Accelerator Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,3000.0,0.0,MBFS Reignite Bonus Program,N,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,2025
Mercedes-Benz,2024 Mercedes E450 4MATIC All-Terrain Wagon,E450S4 4dr Wgn E450 4MATIC All-Terrain,E450,E-Class,AWD 4MATIC,Wagon,E450 4MATIC All-Terrain,E450 4MATIC All-Terrain,Mercedes Benz Financial,78400.0,73612.0,0.9389285714285,0.0,2024 Mercedes E450 4MATIC All-Terrain Wagon,2024,E450S4 S4,E-CLASS WAGON,E450S4 4dr Wgn E450 4MATIC All-Terrain,,,,,,0.00327,61.0,False,0.00327,59.0,False,0.00327,57.0,False,0.00327,55.0,False,0.00327,53.0,False,0.00327,53.0,False,0.00327,50.0,False,0.00327,47.0,False,77254,2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes E450 4MATIC All-Terrain Wagon,E450S4 4dr Wgn E450 4MATIC All-Terrain,E450,E-Class,AWD 4MATIC,Wagon,E450 4MATIC All-Terrain,E450 4MATIC All-Terrain,Mercedes Benz Financial,79050.0,74216.0,0.9388488298545,0.0,2024 Mercedes E450 4MATIC All-Terrain Wagon,2024,E450S4 S4,E-CLASS WAGON,E450S4 4dr Wgn E450 4MATIC All-Terrain,,,,,,0.00327,61.0,False,0.00327,59.0,False,0.00327,57.0,False,0.00327,55.0,False,0.00327,53.0,False,0.00327,53.0,False,0.00327,50.0,False,0.00327,47.0,False,77255,2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes E450 4MATIC All-Terrain Wagon,E450S4 4dr Wgn E450 4MATIC All-Terrain,E450,E-Class,AWD 4MATIC,Wagon,E450 4MATIC All-Terrain,E450 4MATIC All-Terrain,Mercedes Benz Financial,80430.0,75499.0,0.9386920303369,0.0,2024 Mercedes E450 4MATIC All-Terrain Wagon,2024,E450S4 S4,E-CLASS WAGON,E450S4 4dr Wgn E450 4MATIC All-Terrain,,,,,,0.00327,61.0,False,0.00327,59.0,False,0.00327,57.0,False,0.00327,55.0,False,0.00327,53.0,False,0.00327,53.0,False,0.00327,50.0,False,0.00327,47.0,False,77259,2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes E450 4MATIC All-Terrain Wagon,E450S4 4dr Wgn E450 4MATIC All-Terrain,E450,E-Class,AWD 4MATIC,Wagon,E450 4MATIC All-Terrain,E450 4MATIC All-Terrain,Mercedes Benz Financial,81805.0,76778.0,0.9385489884481,0.0,2024 Mercedes E450 4MATIC All-Terrain Wagon,2024,E450S4 S4,E-CLASS WAGON,E450S4 4dr Wgn E450 4MATIC All-Terrain,,,,,,0.00327,61.0,False,0.00327,59.0,False,0.00327,57.0,False,0.00327,55.0,False,0.00327,53.0,False,0.00327,53.0,False,0.00327,50.0,False,0.00327,47.0,False,77264,2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes E450 4MATIC All-Terrain Wagon,E450S4 4dr Wgn E450 4MATIC All-Terrain,E450,E-Class,AWD 4MATIC,Wagon,E450 4MATIC All-Terrain,E450 4MATIC All-Terrain,Mercedes Benz Financial,82850.0,77750.0,0.9384429692214,0.0,2024 Mercedes E450 4MATIC All-Terrain Wagon,2024,E450S4 S4,E-CLASS WAGON,E450S4 4dr Wgn E450 4MATIC All-Terrain,,,,,,0.00327,61.0,False,0.00327,59.0,False,0.00327,57.0,False,0.00327,55.0,False,0.00327,53.0,False,0.00327,53.0,False,0.00327,50.0,False,0.00327,47.0,False,77270,2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes E450 4MATIC All-Terrain Wagon,E450S4 4dr Wgn E450 4MATIC All-Terrain,E450,E-Class,AWD 4MATIC,Wagon,E450 4MATIC All-Terrain,E450 4MATIC All-Terrain,Mercedes Benz Financial,85560.0,80270.0,0.9381720430107,0.0,2024 Mercedes E450 4MATIC All-Terrain Wagon,2024,E450S4 S4,E-CLASS WAGON,E450S4 4dr Wgn E450 4MATIC All-Terrain,,,,,,0.00327,61.0,False,0.00327,59.0,False,0.00327,57.0,False,0.00327,55.0,False,0.00327,53.0,False,0.00327,53.0,False,0.00327,50.0,False,0.00327,47.0,False,77283,2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes E450 4MATIC All-Terrain Wagon,E450S4 4dr Wgn E450 4MATIC All-Terrain,E450,E-Class,AWD 4MATIC,Wagon,E450 4MATIC All-Terrain,E450 4MATIC All-Terrain,Mercedes Benz Financial,86710.0,81340.0,0.938069426825,0.0,2024 Mercedes E450 4MATIC All-Terrain Wagon,2024,E450S4 S4,E-CLASS WAGON,E450S4 4dr Wgn E450 4MATIC All-Terrain,,,,,,0.00327,61.0,False,0.00327,59.0,False,0.00327,57.0,False,0.00327,55.0,False,0.00327,53.0,False,0.00327,53.0,False,0.00327,50.0,False,0.00327,47.0,False,77285,2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes E450 4MATIC All-Terrain Wagon,E450S4 4dr Wgn E450 4MATIC All-Terrain,E450,E-Class,AWD 4MATIC,Wagon,E450 4MATIC All-Terrain,E450 4MATIC All-Terrain,Mercedes Benz Financial,93640.0,87785.0,0.9374733020076,0.0,2024 Mercedes E450 4MATIC All-Terrain Wagon,2024,E450S4 S4,E-CLASS WAGON,E450S4 4dr Wgn E450 4MATIC All-Terrain,,,,,,0.00327,61.0,False,0.00327,59.0,False,0.00327,57.0,False,0.00327,55.0,False,0.00327,53.0,False,0.00327,53.0,False,0.00327,50.0,False,0.00327,47.0,False,77286,2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes E450 4MATIC All-Terrain Wagon,E450S4 4dr Wgn E450 4MATIC All-Terrain,E450,E-Class,AWD 4MATIC,Wagon,E450 4MATIC All-Terrain,E450 4MATIC All-Terrain,Mercedes Benz Financial,89550.0,83981.0,0.9378112786152,0.0,2024 Mercedes E450 4MATIC All-Terrain Wagon,2024,E450S4 S4,E-CLASS WAGON,E450S4 4dr Wgn E450 4MATIC All-Terrain,,,,,,0.00327,61.0,False,0.00327,59.0,False,0.00327,57.0,False,0.00327,55.0,False,0.00327,53.0,False,0.00327,53.0,False,0.00327,50.0,False,0.00327,47.0,False,77289,2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
