Package,Rate Model,Bank,MSRP,Invoice,Formula,Buying,Default Rebates,Nondefault Rebates,Rate Style,MF 12,RP 12,Live 12,MF 24,RP 24,Live 24,MF 27,RP 27,Live 27,MF 30,RP 30,Live 30,MF 33,RP 33,Live 33,MF 36,RP 36,Live 36,MF 39,RP 39,Live 39,MF 42,RP 42,Live 42,MF 48,RP 48,Live 48,Package Id,Bank Id
"2024 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","72120.00","67771.00","0.9396977260122","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00159","59.00","True","0.00159","57.00","True","0.00159","56.00","True","0.00159","55.00","True","0.00159","54.00","True","0.00159","54.00","True","0.00159","50.00","True","0.00159","47.00","True","66373","2"
"2024 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","74720.00","70189.00","0.9393602783725","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00159","59.00","True","0.00159","57.00","True","0.00159","56.00","True","0.00159","55.00","True","0.00159","54.00","True","0.00159","54.00","True","0.00159","50.00","True","0.00159","47.00","True","66374","2"
"2024 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","75550.00","70961.00","0.9392587690271","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00159","59.00","True","0.00159","57.00","True","0.00159","56.00","True","0.00159","55.00","True","0.00159","54.00","True","0.00159","54.00","True","0.00159","50.00","True","0.00159","47.00","True","66375","2"
"2024 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","76240.00","71603.00","0.9391789087093","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00159","59.00","True","0.00159","57.00","True","0.00159","56.00","True","0.00159","55.00","True","0.00159","54.00","True","0.00159","54.00","True","0.00159","50.00","True","0.00159","47.00","True","66376","2"
"2024 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","77330.00","72616.00","0.9390404758825","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00159","59.00","True","0.00159","57.00","True","0.00159","56.00","True","0.00159","55.00","True","0.00159","54.00","True","0.00159","54.00","True","0.00159","50.00","True","0.00159","47.00","True","66377","2"
"2024 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","79115.00","74276.00","0.9388358718321","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00159","59.00","True","0.00159","57.00","True","0.00159","56.00","True","0.00159","55.00","True","0.00159","54.00","True","0.00159","54.00","True","0.00159","50.00","True","0.00159","47.00","True","66378","2"
"2024 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","68220.00","64144.00","0.9402521254763","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00159","59.00","True","0.00159","57.00","True","0.00159","56.00","True","0.00159","55.00","True","0.00159","54.00","True","0.00159","54.00","True","0.00159","50.00","True","0.00159","47.00","True","66379","2"
"2024 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","73065.00","69031.00","0.9447888866078","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00159","59.00","True","0.00159","57.00","True","0.00159","56.00","True","0.00159","55.00","True","0.00159","54.00","True","0.00159","54.00","True","0.00159","50.00","True","0.00159","47.00","True","66380","2"
"2025 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","66895.00","62912.00","0.9404589281710","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00190","61.00","True","0.00190","59.00","True","0.00190","58.00","True","0.00190","57.00","True","0.00190","56.00","True","0.00190","56.00","True","0.00190","52.00","True","0.00190","49.00","True","73276","2"
"2025 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","68700.00","64591.00","0.9401892285298","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00190","61.00","True","0.00190","59.00","True","0.00190","58.00","True","0.00190","57.00","True","0.00190","56.00","True","0.00190","56.00","True","0.00190","52.00","True","0.00190","49.00","True","73277","2"
"2025 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","69510.00","65344.00","0.9400661775284","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00190","61.00","True","0.00190","59.00","True","0.00190","58.00","True","0.00190","57.00","True","0.00190","56.00","True","0.00190","56.00","True","0.00190","52.00","True","0.00190","49.00","True","73279","2"
"2025 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","71410.00","67111.00","0.9397983475703","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00190","61.00","True","0.00190","59.00","True","0.00190","58.00","True","0.00190","57.00","True","0.00190","56.00","True","0.00190","56.00","True","0.00190","52.00","True","0.00190","49.00","True","73281","2"
"2025 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","72345.00","67980.00","0.9396641094754","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00190","61.00","True","0.00190","59.00","True","0.00190","58.00","True","0.00190","57.00","True","0.00190","56.00","True","0.00190","56.00","True","0.00190","52.00","True","0.00190","49.00","True","73282","2"
"2025 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","73155.00","68734.00","0.9395666735014","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00190","61.00","True","0.00190","59.00","True","0.00190","58.00","True","0.00190","57.00","True","0.00190","56.00","True","0.00190","56.00","True","0.00190","52.00","True","0.00190","49.00","True","74678","2"
"2025 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","74405.00","69896.00","0.9393992339224","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00190","61.00","True","0.00190","59.00","True","0.00190","58.00","True","0.00190","57.00","True","0.00190","56.00","True","0.00190","56.00","True","0.00190","52.00","True","0.00190","49.00","True","74679","2"
"2025 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","75340.00","70766.00","0.9392885585346","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00190","61.00","True","0.00190","59.00","True","0.00190","58.00","True","0.00190","57.00","True","0.00190","56.00","True","0.00190","56.00","True","0.00190","52.00","True","0.00190","49.00","True","74682","2"
"2025 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","76580.00","71919.00","0.9391355445285","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00190","61.00","True","0.00190","59.00","True","0.00190","58.00","True","0.00190","57.00","True","0.00190","56.00","True","0.00190","56.00","True","0.00190","52.00","True","0.00190","49.00","True","74683","2"
"2025 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","77375.00","72658.00","0.9390371567043","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00190","61.00","True","0.00190","59.00","True","0.00190","58.00","True","0.00190","57.00","True","0.00190","56.00","True","0.00190","56.00","True","0.00190","52.00","True","0.00190","49.00","True","74684","2"
"2025 Mercedes E350 4Matic Sedan Sedan","E350 4Matic Sedan","Mercedes Benz Financial","78605.00","73802.00","0.9388970167292","0.00","","","E350W4 4dr Sdn E350 4MATIC","","","","0.00190","61.00","True","0.00190","59.00","True","0.00190","58.00","True","0.00190","57.00","True","0.00190","56.00","True","0.00190","56.00","True","0.00190","52.00","True","0.00190","49.00","True","74686","2"
"2024 Mercedes E450 4MATIC All-Terrain Wagon","E450 4MATIC All-Terrain","Mercedes Benz Financial","78400.00","73612.00","0.9389285714285","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00327","61.00","False","0.00327","59.00","False","0.00327","57.00","False","0.00327","55.00","False","0.00327","53.00","False","0.00327","53.00","False","0.00327","50.00","False","0.00327","47.00","False","77254","2"
"2024 Mercedes E450 4MATIC All-Terrain Wagon","E450 4MATIC All-Terrain","Mercedes Benz Financial","79050.00","74216.00","0.9388488298545","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00327","61.00","False","0.00327","59.00","False","0.00327","57.00","False","0.00327","55.00","False","0.00327","53.00","False","0.00327","53.00","False","0.00327","50.00","False","0.00327","47.00","False","77255","2"
"2024 Mercedes E450 4MATIC All-Terrain Wagon","E450 4MATIC All-Terrain","Mercedes Benz Financial","80430.00","75499.00","0.9386920303369","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00327","61.00","False","0.00327","59.00","False","0.00327","57.00","False","0.00327","55.00","False","0.00327","53.00","False","0.00327","53.00","False","0.00327","50.00","False","0.00327","47.00","False","77259","2"
"2024 Mercedes E450 4MATIC All-Terrain Wagon","E450 4MATIC All-Terrain","Mercedes Benz Financial","81805.00","76778.00","0.9385489884481","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00327","61.00","False","0.00327","59.00","False","0.00327","57.00","False","0.00327","55.00","False","0.00327","53.00","False","0.00327","53.00","False","0.00327","50.00","False","0.00327","47.00","False","77264","2"
"2024 Mercedes E450 4MATIC All-Terrain Wagon","E450 4MATIC All-Terrain","Mercedes Benz Financial","82850.00","77750.00","0.9384429692214","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00327","61.00","False","0.00327","59.00","False","0.00327","57.00","False","0.00327","55.00","False","0.00327","53.00","False","0.00327","53.00","False","0.00327","50.00","False","0.00327","47.00","False","77270","2"
"2024 Mercedes E450 4MATIC All-Terrain Wagon","E450 4MATIC All-Terrain","Mercedes Benz Financial","85560.00","80270.00","0.9381720430107","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00327","61.00","False","0.00327","59.00","False","0.00327","57.00","False","0.00327","55.00","False","0.00327","53.00","False","0.00327","53.00","False","0.00327","50.00","False","0.00327","47.00","False","77283","2"
"2024 Mercedes E450 4MATIC All-Terrain Wagon","E450 4MATIC All-Terrain","Mercedes Benz Financial","86710.00","81340.00","0.9380694268250","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00327","61.00","False","0.00327","59.00","False","0.00327","57.00","False","0.00327","55.00","False","0.00327","53.00","False","0.00327","53.00","False","0.00327","50.00","False","0.00327","47.00","False","77285","2"
"2024 Mercedes E450 4MATIC All-Terrain Wagon","E450 4MATIC All-Terrain","Mercedes Benz Financial","93640.00","87785.00","0.9374733020076","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00327","61.00","False","0.00327","59.00","False","0.00327","57.00","False","0.00327","55.00","False","0.00327","53.00","False","0.00327","53.00","False","0.00327","50.00","False","0.00327","47.00","False","77286","2"
"2024 Mercedes E450 4MATIC All-Terrain Wagon","E450 4MATIC All-Terrain","Mercedes Benz Financial","89550.00","83981.00","0.9378112786152","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00327","61.00","False","0.00327","59.00","False","0.00327","57.00","False","0.00327","55.00","False","0.00327","53.00","False","0.00327","53.00","False","0.00327","50.00","False","0.00327","47.00","False","77289","2"
"2024 Mercedes E450 4MATIC All-Terrain Wagon","E450 4MATIC All-Terrain","Mercedes Benz Financial","91480.00","85776.00","0.9376475732400","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00327","61.00","False","0.00327","59.00","False","0.00327","57.00","False","0.00327","55.00","False","0.00327","53.00","False","0.00327","53.00","False","0.00327","50.00","False","0.00327","47.00","False","77341","2"
"2024 Mercedes E450 4MATIC All-Terrain Wagon","E450 4MATIC All-Terrain","Mercedes Benz Financial","92690.00","86901.00","0.9375445031826","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00327","61.00","False","0.00327","59.00","False","0.00327","57.00","False","0.00327","55.00","False","0.00327","53.00","False","0.00327","53.00","False","0.00327","50.00","False","0.00327","47.00","False","77342","2"
"2024 Mercedes E450 4MATIC All-Terrain Wagon","E450 4MATIC All-Terrain","Mercedes Benz Financial","94440.00","88529.00","0.9374099957645","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00327","61.00","False","0.00327","59.00","False","0.00327","57.00","False","0.00327","55.00","False","0.00327","53.00","False","0.00327","53.00","False","0.00327","50.00","False","0.00327","47.00","False","77344","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","91895.00","86162.00","0.9376135807171","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79257","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","85040.00","79787.00","0.9382290686735","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79258","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","90355.00","84730.00","0.9377455591832","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79260","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","87445.00","82023.00","0.9379953113385","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79261","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","86185.00","80852.00","0.9381214828566","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79262","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","95305.00","89334.00","0.9373485126698","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79263","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","92895.00","87092.00","0.9375316217234","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79264","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","92060.00","86316.00","0.9376059091896","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79265","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","88445.00","82954.00","0.9379162191192","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79266","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","84190.00","78997.00","0.9383180900344","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79267","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","80345.00","75421.00","0.9387142946045","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79268","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","89345.00","83791.00","0.9378364765795","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79271","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","97905.00","91752.00","0.9371533629538","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79272","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","81305.00","76314.00","0.9386138613861","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79273","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","79110.00","74272.00","0.9388446466944","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79274","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","77700.00","72961.00","0.9390090090090","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79275","2"
"2025 Mercedes E450 Wagon Wagon","E450 Wagon","Mercedes Benz Financial","96730.00","90659.00","0.9372376718701","0.00","","","E450S4 4dr Wgn E450 4MATIC All-Terrain","","","","0.00335","62.00","True","0.00335","60.00","True","0.00335","58.00","True","0.00335","56.00","True","0.00335","54.00","True","0.00335","54.00","True","0.00335","51.00","True","0.00335","48.00","True","79276","2"
"2024 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","76850.00","73170.00","0.9521145087833","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00122","61.00","True","0.00122","59.00","True","0.00122","57.00","True","0.00122","55.00","True","0.00122","53.00","True","0.00122","53.00","True","0.00122","50.00","True","0.00122","47.00","True","72609","2"
"2024 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","71500.00","67195.00","0.9397902097902","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00122","61.00","True","0.00122","59.00","True","0.00122","57.00","True","0.00122","55.00","True","0.00122","53.00","True","0.00122","53.00","True","0.00122","50.00","True","0.00122","47.00","True","72610","2"
"2024 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","72615.00","68231.00","0.9396267988707","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00122","61.00","True","0.00122","59.00","True","0.00122","57.00","True","0.00122","55.00","True","0.00122","53.00","True","0.00122","53.00","True","0.00122","50.00","True","0.00122","47.00","True","72611","2"
"2024 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","73940.00","69464.00","0.9394644306194","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00122","61.00","True","0.00122","59.00","True","0.00122","57.00","True","0.00122","55.00","True","0.00122","53.00","True","0.00122","53.00","True","0.00122","50.00","True","0.00122","47.00","True","72612","2"
"2024 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","74420.00","69910.00","0.9393980112872","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00122","61.00","True","0.00122","59.00","True","0.00122","57.00","True","0.00122","55.00","True","0.00122","53.00","True","0.00122","53.00","True","0.00122","50.00","True","0.00122","47.00","True","72613","2"
"2024 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","75180.00","70617.00","0.9393056664006","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00122","61.00","True","0.00122","59.00","True","0.00122","57.00","True","0.00122","55.00","True","0.00122","53.00","True","0.00122","53.00","True","0.00122","50.00","True","0.00122","47.00","True","72614","2"
"2024 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","76040.00","71417.00","0.9392030510257","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00122","61.00","True","0.00122","59.00","True","0.00122","57.00","True","0.00122","55.00","True","0.00122","53.00","True","0.00122","53.00","True","0.00122","50.00","True","0.00122","47.00","True","72615","2"
"2024 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","77605.00","72872.00","0.9390116616197","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00122","61.00","True","0.00122","59.00","True","0.00122","57.00","True","0.00122","55.00","True","0.00122","53.00","True","0.00122","53.00","True","0.00122","50.00","True","0.00122","47.00","True","72616","2"
"2024 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","78505.00","73709.00","0.9389083497866","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00122","61.00","True","0.00122","59.00","True","0.00122","57.00","True","0.00122","55.00","True","0.00122","53.00","True","0.00122","53.00","True","0.00122","50.00","True","0.00122","47.00","True","72617","2"
"2024 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","79655.00","74779.00","0.9387860146883","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00122","61.00","True","0.00122","59.00","True","0.00122","57.00","True","0.00122","55.00","True","0.00122","53.00","True","0.00122","53.00","True","0.00122","50.00","True","0.00122","47.00","True","72618","2"
"2024 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","80680.00","75732.00","0.9386712940009","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00122","61.00","True","0.00122","59.00","True","0.00122","57.00","True","0.00122","55.00","True","0.00122","53.00","True","0.00122","53.00","True","0.00122","50.00","True","0.00122","47.00","True","72619","2"
"2024 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","83010.00","77899.00","0.9384291049271","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00122","61.00","True","0.00122","59.00","True","0.00122","57.00","True","0.00122","55.00","True","0.00122","53.00","True","0.00122","53.00","True","0.00122","50.00","True","0.00122","47.00","True","72620","2"
"2025 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","86015.00","80693.00","0.9381270708597","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00148","63.00","True","0.00148","61.00","True","0.00148","59.00","True","0.00148","57.00","True","0.00148","55.00","True","0.00148","55.00","True","0.00148","52.00","True","0.00148","49.00","True","73288","2"
"2025 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","72770.00","68376.00","0.9396179744400","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00148","63.00","True","0.00148","61.00","True","0.00148","59.00","True","0.00148","57.00","True","0.00148","55.00","True","0.00148","55.00","True","0.00148","52.00","True","0.00148","49.00","True","73289","2"
"2025 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","73565.00","69115.00","0.9395092775096","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00148","63.00","True","0.00148","61.00","True","0.00148","59.00","True","0.00148","57.00","True","0.00148","55.00","True","0.00148","55.00","True","0.00148","52.00","True","0.00148","49.00","True","73290","2"
"2025 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","74260.00","69761.00","0.9394155669270","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00148","63.00","True","0.00148","61.00","True","0.00148","59.00","True","0.00148","57.00","True","0.00148","55.00","True","0.00148","55.00","True","0.00148","52.00","True","0.00148","49.00","True","73291","2"
"2025 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","76110.00","71482.00","0.9391932728944","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00148","63.00","True","0.00148","61.00","True","0.00148","59.00","True","0.00148","57.00","True","0.00148","55.00","True","0.00148","55.00","True","0.00148","52.00","True","0.00148","49.00","True","73292","2"
"2025 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","77425.00","72705.00","0.9390377784953","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00148","63.00","True","0.00148","61.00","True","0.00148","59.00","True","0.00148","57.00","True","0.00148","55.00","True","0.00148","55.00","True","0.00148","52.00","True","0.00148","49.00","True","73293","2"
"2025 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","78380.00","73593.00","0.9389257463638","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00148","63.00","True","0.00148","61.00","True","0.00148","59.00","True","0.00148","57.00","True","0.00148","55.00","True","0.00148","55.00","True","0.00148","52.00","True","0.00148","49.00","True","73294","2"
"2025 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","79200.00","74356.00","0.9388383838383","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00148","63.00","True","0.00148","61.00","True","0.00148","59.00","True","0.00148","57.00","True","0.00148","55.00","True","0.00148","55.00","True","0.00148","52.00","True","0.00148","49.00","True","74760","2"
"2025 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","86775.00","81400.00","0.9380581964851","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00148","63.00","True","0.00148","61.00","True","0.00148","59.00","True","0.00148","57.00","True","0.00148","55.00","True","0.00148","55.00","True","0.00148","52.00","True","0.00148","49.00","True","74761","2"
"2025 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","84910.00","79666.00","0.9382404899305","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00148","63.00","True","0.00148","61.00","True","0.00148","59.00","True","0.00148","57.00","True","0.00148","55.00","True","0.00148","55.00","True","0.00148","52.00","True","0.00148","49.00","True","74762","2"
"2025 Mercedes E450 4Matic Sedan Sedan","E450 4Matic Sedan","Mercedes Benz Financial","84030.00","78847.00","0.9383196477448","0.00","","","E450W4 4dr Sdn E450 4MATIC","","","","0.00148","63.00","True","0.00148","61.00","True","0.00148","59.00","True","0.00148","57.00","True","0.00148","55.00","True","0.00148","55.00","True","0.00148","52.00","True","0.00148","49.00","True","74763","2"
