MatrixPackage,Year,Bank,Code,MatrixRateModel,MatrixRateStyle,EndDate,MatirxRebatesSum,AISRebatesSum,Rebate1,RebateDefault1,MatrixValue1,AISValue1,Rebate2,RebateDefault2,MatrixValue2,AISValue2,Rebate3,RebateDefault3,MatrixValue3,AISValue3,Rebate4,RebateDefault4,MatrixValue4,AISValue4,Rebate5,RebateDefault5,MatrixValue5,AISValue5,Rebate6,RebateDefault6,MatrixValue6,AISValue6,Rebate7,RebateDefault7,MatrixValue7,AISValue7,Rebate8,RebateDefault8,MatrixValue8,AISValue8,Rebate9,RebateDefault9,MatrixValue9,AISValue9,Rebate10,RebateDefault10,MatrixValue10,AISValue10,Rebate11,RebateDefault11,MatrixValue11,AISValue11,Rebate12,RebateDefault12,MatrixValue12,AISValue12,Rebate13,RebateDefault13,MatrixValue13,AISValue13
"2024 Mercedes AMG C43 4MATIC Sedan Sedan","2024","Mercedes Benz Financial","C43W4 C 43W4","C-Class","C43W4 4dr Sdn C43 AMG 4MATIC","3/31/2025 12:00:00 AM","20000.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","MBFS Star Loyalty Bonus Program","N","2000.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","9000.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","MBFS Reignite Bonus Program","N","2000.00","0","Mercedes Incentive Bonus","Y","7000.00","0"
"2024 Mercedes AMG C63 E Performance Sedan","2024","Mercedes Benz Financial","C63W4SE C 63W4SE","C-Class","C63W4SE 4dr Sdn C63 S E PERFORMANCE AMG 4MATIC","3/31/2025 12:00:00 AM","20000.00","0","Rising Star Program ","N","0.00","0","MBFS Star Loyalty Bonus Program","N","2000.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","9000.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Incentive Bonus","Y","7000.00","0","MBFS Reignite Bonus Program","N","2000.00","0"
"2024 Mercedes AMG EQE SUV","2024","Mercedes Benz Financial","AMGEQEX4 AMG EQEX4","EQE SUV","AMGEQEX4 4dr Wgn EQE AMG 4MATIC+","3/31/2025 12:00:00 AM","37500.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Incentive Bonus","Y","11000.00","0","Mercedes Lease Bonus Cash","Y","7500.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Five Payment Loyalty Accelerator Program ","N","0.00","0","MBFS Star Loyalty Bonus Program","N","3000.00","0","MBFS Reignite Bonus Program","N","3000.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","13000.00","0"
"2024 Mercedes AMG EQS Sedan","2024","Mercedes Benz Financial","AMGEQSV4 V4","EQS","AMGEQSV4 4dr Sdn EQS AMG 4MATIC+","12/31/2025 12:00:00 AM","46000.00","7000.00","MBFS Star Loyalty Bonus Program","N","5000.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Incentive Bonus","Y","10000.00","0","Mercedes Incentive Bonus","Y","18000.00","0","Rising Star Program ","N","0.00","0","Drive Clean Rebate","N","500.00","0","Mercedes Lease Bonus Cash","Y","7500.00","0","MBFS Reignite Bonus Program","N","5000.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Mercedes Incentive Bonus","Y","0","7000.00","Rising Star Program ","N","0.00","0","Mercedes Five Payment Loyalty Accelerator Program ","N","0.00","0"
"2024 Mercedes AMG G63 Squared SUV","2024","Mercedes Benz Financial","G63W44 G 63W44","G-CLASS","G63W44 4dr Wgn AMG G63","","0","0"
"2024 Mercedes AMG G63 SUV","2024","Mercedes Benz Financial","G63W4 G 63W4","G-CLASS","G63W4 4dr Wgn G63 AMG","","0","0"
"2024 Mercedes AMG GLC43 4MATIC SUV SUV","2024","Mercedes Benz Financial","GLC43W4 GLC 43W4","GLC","GLC43W4 4dr Wgn GLC43 AMG 4MATIC","3/31/2025 12:00:00 AM","16000.00","0","Rising Star Program ","N","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","MBFS Star Loyalty Bonus Program","N","2000.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","7000.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Mercedes Incentive Bonus","Y","5000.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","MBFS Reignite Bonus Program","N","2000.00","0"
"2024 Mercedes AMG GLE53 Coupe Coupe","2024","Mercedes Benz Financial","GLE53C4 GLE 53C4","GLE COUPE","GLE53C4 4dr Wgn GLE53 AMG 4MATIC","2/28/2025 12:00:00 AM","12000.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","7000.00","0","Mercedes Incentive Bonus","Y","5000.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0"
"2024 Mercedes AMG GLE53 SUV 7 Passenger","2024","Mercedes Benz Financial","GLE53W4 GLE 53W4","GLE","GLE53W4 4dr Wgn GLE53 AMG 4MATIC","3/31/2025 12:00:00 AM","18000.00","0","Rising Star Program ","N","0.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","7000.00","0","Mercedes Incentive Bonus","Y","5000.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","MBFS Reignite Bonus Program","N","3000.00","0","MBFS Star Loyalty Bonus Program","N","3000.00","0"
"2024 Mercedes AMG GLE63 S Coupe Coupe","2024","Mercedes Benz Financial","GLE63C4S GLE 63C4S","GLE COUPE","GLE63C4S 4dr Wgn GLE63 S AMG 4MATIC","2/28/2025 12:00:00 AM","12000.00","0","Rising Star Program ","N","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","7000.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Mercedes Incentive Bonus","Y","5000.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0"
"2024 Mercedes AMG GLE63 S SUV SUV","2024","Mercedes Benz Financial","GLE63W4S GLE 63W4S","GLE","GLE63W4S 4dr Wgn GLE63 S AMG 4MATIC","3/31/2025 12:00:00 AM","28000.00","0","Rising Star Program ","N","0.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","12000.00","0","MBFS Star Loyalty Bonus Program","N","3000.00","0","MBFS Reignite Bonus Program","N","3000.00","0","Rising Star Program ","N","0.00","0","Mercedes Incentive Bonus","Y","10000.00","0","Rising Star Program ","N","0.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0"
"2024 Mercedes AMG GLS63 7 Passenger","2024","Mercedes Benz Financial","GLS63W4 GLS 63W4","GLS","GLS63W4 4dr Wgn GLS63 AMG","3/31/2025 12:00:00 AM","6000.00","0","MBFS Star Loyalty Bonus Program","N","3000.00","0","MBFS Reignite Bonus Program","N","3000.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes-Benz Lease Cash","Y","0.00","0"
"2024 Mercedes AMG GT43 Gran Coupe Gran Coupe","2024","Mercedes Benz Financial","GT43C4 GT 43C4","AMG GT 4-DOOR","GT43C4 4dr Sdn 43 4MATIC","2/28/2025 12:00:00 AM","5000.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Mercedes Incentive Bonus","Y","5000.00","0","Rising Star Program ","N","0.00","0"
"2024 Mercedes AMG S63 E 4MATIC Sedan Sedan","2024","Mercedes Benz Financial","S63EV4 S 63eV4","S-Class","S63EV4 4dr Sedan S63 AMG","3/31/2025 12:00:00 AM","17500.00","0","Rising Star Program ","N","0.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","MBFS Reignite Bonus Program","N","5000.00","0","Mercedes Lease Bonus Cash","Y","7500.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","MBFS Star Loyalty Bonus Program","N","5000.00","0"
"2024 Mercedes AMG SL43 Convertible","2024","Mercedes Benz Financial","SL43R4 SL 43R4","SL","SL43R4 2dr Conv SL43 AMG","2/28/2025 12:00:00 AM","10000.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Incentive Bonus","Y","10000.00","0","Rising Star Program ","N","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes-Benz Lease Cash","Y","0.00","0"
"2024 Mercedes AMG SL55 Convertible","2024","Mercedes Benz Financial","SL55R4 SL 55R4","SL","SL55R4 2dr Conv SL55 AMG","2/28/2025 12:00:00 AM","15000.00","0","Rising Star Program ","N","0.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Incentive Bonus","Y","15000.00","0"
"2024 Mercedes C300 4Matic Sedan Sedan","2024","Mercedes Benz Financial","C300W4 W4","C-Class","C300W4 4dr Sdn C300 4MATIC","3/31/2025 12:00:00 AM","15000.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Incentive Bonus","Y","4500.00","0","MBFS Star Loyalty Bonus Program","N","2000.00","0","Rising Star Program ","N","0.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Rising Star Program ","N","0.00","0","MBFS Reignite Bonus Program","N","2000.00","0","Rising Star Program ","N","0.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","6500.00","0"
"2024 Mercedes C300 Sedan Sedan","2024","Mercedes Benz Financial","C300W W","C-Class","C300W 4dr Sdn C300","3/31/2025 12:00:00 AM","15000.00","0","MBFS Star Loyalty Bonus Program","N","2000.00","0","Rising Star Program ","N","0.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Incentive Bonus","Y","4500.00","0","Rising Star Program ","N","0.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","6500.00","0","Rising Star Program ","N","0.00","0","MBFS Reignite Bonus Program","N","2000.00","0"
"2024 Mercedes CLA250 4Matic Coupe Coupe","2024","Mercedes Benz Financial","CLA250C4 CLA 250C4","CLA","CLA250C4 4dr Sdn CLA250 4MATIC","","0","0"
"2024 Mercedes CLA35 4Matic Coupe Coupe","2024","Mercedes Benz Financial","CLA35C4 CLA 35C4","CLA","CLA35C4 4dr Sdn CLA35 AMG","","0","0"
"2024 Mercedes CLA45 4Matic Coupe Coupe","2024","Mercedes Benz Financial","CLA45C4S CLA 45C4S","CLA","CLA45C4S 4dr Sdn CLA45 AMG","","0","0"
"2024 Mercedes CLE300 4Matic Convertible Convertible","2024","Mercedes Benz Financial","CLE300A4 A4","CLE CONVERTIBLE","CLE300A4 2dr Conv CLE300 4MATIC","3/31/2025 12:00:00 AM","14000.00","0","MBFS Reignite Bonus Program","N","2000.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","6000.00","0","Rising Star Program ","N","0.00","0","Mercedes Incentive Bonus","Y","4000.00","0","MBFS Star Loyalty Bonus Program","N","2000.00","0","Rising Star Program ","N","0.00","0","Mercedes-Benz Lease Cash","Y","0.00","0"
"2024 Mercedes CLE300 4Matic Coupe","2024","Mercedes Benz Financial","CLE300C4 C4","CLE COUPE","CLE300C4 2dr Cpe CLE300 4MATIC","3/31/2025 12:00:00 AM","14000.00","0","Rising Star Program ","N","0.00","0","MBFS Reignite Bonus Program","N","2000.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","MBFS Star Loyalty Bonus Program","N","2000.00","0","Rising Star Program ","N","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Mercedes Incentive Bonus","Y","4000.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","6000.00","0"
"2024 Mercedes CLE450 4Matic Convertible Convertible","2024","Mercedes Benz Financial","CLE450C4 C4","CLE CONVERTIBLE","CLE450A4 2dr Conv CLE450 4MATIC","3/31/2025 12:00:00 AM","14000.00","0","MBFS Star Loyalty Bonus Program","N","2000.00","0","Rising Star Program ","N","0.00","0","Mercedes Incentive Bonus","Y","4000.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","6000.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","MBFS Reignite Bonus Program","N","2000.00","0"
"2024 Mercedes CLE450 4Matic Coupe Coupe","2024","Mercedes Benz Financial","CLE450C4 C4","CLE COUPE","CLE450C4 2dr Cpe CLE450 4MATIC","3/31/2025 12:00:00 AM","14000.00","0","MBFS Reignite Bonus Program","N","2000.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","6000.00","0","Rising Star Program ","N","0.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Mercedes Incentive Bonus","Y","4000.00","0","Rising Star Program ","N","0.00","0","MBFS Star Loyalty Bonus Program","N","2000.00","0"
"2024 Mercedes CLE53  4Matic Coupe Coupe","2024","Mercedes Benz Financial","CLE53C4 CLE 53C4","CLE COUPE","CLE53C4 2dr Cpe CLE53 AMG","3/31/2025 12:00:00 AM","14000.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Dealership Employee One Plus (DE1+)","N","6000.00","0","Mercedes Incentive Bonus","Y","4000.00","0","MBFS Star Loyalty Bonus Program","N","2000.00","0","Rising Star Program ","N","0.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Rising Star Program ","N","0.00","0","MBFS Reignite Bonus Program","N","2000.00","0","Rising Star Program ","N","0.00","0"
"2024 Mercedes E350 4Matic Sedan Sedan","2024","Mercedes Benz Financial","E350W4 W4","E-CLASS","E350W4 4dr Sdn E350 4MATIC","3/31/2025 12:00:00 AM","6000.00","0","MBFS Reignite Bonus Program","N","3000.00","0","MBFS Star Loyalty Bonus Program","N","3000.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes-Benz Lease Cash","Y","0.00","0"
"2024 Mercedes E450 4MATIC All-Terrain Wagon","2024","Mercedes Benz Financial","E450S4 S4","E-CLASS WAGON","E450S4 4dr Wgn E450 4MATIC All-Terrain","","0","0"
"2024 Mercedes E450 4Matic Sedan Sedan","2024","Mercedes Benz Financial","E450W4 W4","E-CLASS","E450W4 4dr Sdn E450 4MATIC","3/31/2025 12:00:00 AM","6000.00","0","Mercedes Three Payment Loyalty Accelerator Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Mercedes-Benz Lease Cash","Y","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","Rising Star Program ","N","0.00","0","MBFS Reignite Bonus Program","N","3000.00","0","MBFS Star Loyalty Bonus Program","N","3000.00","0"
